uri,artist_id,image,release_date,duration,sound,genre,acoustic,dance,energy,instrumental,key,live,loud,speech,tempo,time_signature,valence
0ofHAoxe9vBkTCp2UQIavz,08GQAI4eElDnROBrJRGE0X,ab67616d00001e02e52a59a28efa4773dd2bfe1b,1977-02-04,257800.0,30d63954de3ee9c0bc3600a4560260cb252d4fbd?cid=8e0ce36364d143bab6ff99cbe736c94c,rock,0.0644,0.828,0.492,0.00428,0,0.128,-9.744,0.0276,120.151,4,0.789
0OGNtqKkjI7FCE9HZ4Khgo,5KNNVgR6LBIABRIomyCwKJ,ab67616d00001e0230322653c45b87fc7e360f2f,2018-12-14,206960.0,,pop,0.0519,0.42,0.843,0.0,9,0.106,-4.231,0.121,173.827,3,0.491
0oHUBAmUVHjbMDNx0vNPi4,58wXmynHaAWI5hwlPZP3qL,ab67616d00001e02cc9b7ca05e44da204bdbc3db,2020-07-13,183211.0,,r&b,0.702,0.811,0.664,0.00176,0,0.1,-7.273,0.0833,125.979,4,0.636
0OI7AFifLSoGzpb8bdBLLV,6TIYQ3jFPwQSRmorSezPxX,ab67616d00001e027a3fbbab0e9fb050a08fa065,2017-11-18,202804.0,7dda80013be1eaf0d5c2b4980a9b7f98a0748c59?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.00413,0.653,0.718,0.0,3,0.0537,-5.232,0.213,82.034,4,0.216
0OIiFI7xcoxTUsOr9PiXIl,0oeiA5U9u1U45Gos5cywUU,ab67616d00001e0256be447302aeced38fd3c72c,2020-06-05,160146.0,300b5c615505c5bca51b95a68f37fea548af55ad?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.294,0.694,0.584,0.000652,5,0.101,-8.556,0.0364,121.114,4,0.216
0OikdMbOZWdu29oBnVILzK,7gU9VyFRN3JWPJ5oHOil60,ab67616d00001e025218ccb9815a6b3f994c61db,2019-12-10,190800.0,,r&b,0.057,0.657,0.545,0.0,5,0.114,-8.65,0.232,83.884,4,0.491
0oImBBuW9pWxX8RIgLAGRH,2UwqpfQtNuhBwviIC0f2ie,ab67616d00001e0203cc0b7193f215f7226abded,2018-06-13,168093.0,,r&b,0.0205,0.884,0.679,0.000172,11,0.115,-6.051,0.0899,146.021,4,0.489
0oiv4E896TUTTeQU0cmIui,3TVXtAsR1Inumwj472S9r4,ab67616d00001e0222dfcfcc0742f339986d20cb,2022-06-16,336924.0,,r&b,0.114,0.499,0.671,0.0169,4,0.148,-6.774,0.0561,124.994,3,0.0557
0OkMZx36jAnr9epv0gS4ND,5qisLjDrKoHMI9zOK2hfzs,ab67616d00001e02b4e1bca21b1dfe2aac65ff20,2020-01-31,188626.0,81d1e4eeffc37eb134a8f634803b48d7db30f0c1?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0641,0.78,0.598,0.0,0,0.303,-6.891,0.321,149.096,4,0.636
0OlE17VM4jDcmQb96RqxcX,1q7T9rFQ2a2ukA1PU51fo3,ab67616d00001e0297794595251bb4f8bacf535b,2020-10-23,208000.0,,r&b,0.204,0.782,0.684,0.0,7,0.129,-5.891,0.201,139.966,4,0.786
0OlnLZY4cmQzT6ZGttvWBM,60d24wfXkVzDSfLS6hyCjZ,ab67616d00001e022bfb97c135445f83927049ca,2017-12-01,183636.0,b7c853d988e36837686fd80971e79d037376e4fd?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.435,0.526,0.52,0.0,6,0.197,-7.985,0.0569,149.119,4,0.13
0olqWCbKeAJQooXRoRjTCS,3CnCGFxXbOA8bAK54jR8js,ab67616d00001e026b57557a09f39222059959ef,2017-01-20,260253.0,,r&b,0.203,0.561,0.549,0.0,3,0.0995,-8.047,0.294,135.02,4,0.459
0OMt4Qyetdbw2eUEvKBdHH,7dGJo4pcD2V6oG8kP0tJRR,ab67616d00001e02255191ed87a907d362b43f19,2017-12-15,225173.0,,r&b,0.125,0.764,0.867,0.0,4,0.717,-3.856,0.296,93.969,4,0.767
0oNZPBem6A8AnqzO64DLGE,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02fc02e4dd0fa3ad2721c08328,2019-10-04,199600.0,bbf1b94c6fa202732039f4aef50471e2680de6d1?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0249,0.831,0.766,0.00036,1,0.0264,-5.114,0.0667,107.998,4,0.843
0oPOuDmmkVp3h6puekhs6P,5K4W6rqBFWDnAN6FQUkS6x,ab67616d00001e021bb797bbfe2480650b6c2964,2019-10-25,213877.0,,r&b,0.614,0.611,0.459,0.0,0,0.126,-3.926,0.0422,148.28,4,0.177
0OpYhWobCaNYkzTwj92Ohl,66Ok6bgC570sHkw08N20pZ,ab67616d00001e02bee09be2b9c66e75411b70fa,2021-09-10,140346.0,e8adae092fdd0a1bf4ded391b3d832533da9891d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.282,0.762,0.591,0.0,1,0.0774,-7.636,0.203,154.998,4,0.761
0osvOdeD3YXZiWkT8MKolJ,07YZf4WDAMNwqr4jfgOZ8y,ab67616d00001e02faffb078d11eaf63de4d2b6e,2021-01-21,153865.0,64f142f238ad531763e4a70b34eddea3d7ec2558?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0209,0.749,0.674,0.0,10,0.169,-5.128,0.0366,123.055,4,0.711
0OvE9YYXlk32ZehokyrS2c,0cMsSWXCY2Wag16luxN6fL,ab67616d00001e0242f98f4eab8b0b38a4877831,2022-01-21,205047.0,79ed8ca7292a0cd3ee4a9e10a7317f6bcf2751ce?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.544,0.672,0.723,0.0,2,0.0634,-7.586,0.173,83.974,4,0.333
0Owx6pQ6gTjFswf0PseBkz,6Mm2g25BTeJ6BICPFWGkPg,ab67616d00001e02fb9d17dc1e56e0df7a146588,2020-05-29,148986.0,443c1e816f0c8b22242b66f490b1c0a6a3237606?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0024,0.826,0.504,0.0,8,0.127,-8.688,0.0799,128.024,4,0.225
0OWYUSB7AWxO1Ddp0CHGqH,0qO3t2MHM5NIEJ5fw9VndY,ab67616d00001e02e3e553241b0fe6c6aabb023d,2021-02-19,195992.0,,r&b,0.0706,0.736,0.651,0.0,2,0.125,-7.313,0.0552,129.996,4,0.477
0oXPB8OSjvfeJNf3i2RQ50,2ptKt4yP4mYRZmvi09JYyi,ab67616d00001e0232c4adda17d181f53919ef04,2020-02-28,202986.0,e498174c70a5827bdbb4ef6b03021940aee944e0?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.28,0.751,0.679,0.0,0,0.096,-6.151,0.16,82.011,4,0.382
0OyQns5ayNK2OVaES0Vb8t,4MCBfE4596Uoi2O4DtmEMz,ab67616d00001e026df47ee9cce261bc4aaf946e,2020-04-24,242180.0,,r&b,0.0397,0.707,0.622,0.0,0,0.149,-6.951,0.031,142.942,4,0.223
0ozCaQRqYtK7B6RpGmQAYB,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e0267c883da80c8b6fe9b5e2671,2021-02-05,234415.0,fcd828ca487c7ec03dd55e8ab28eb3e71417bbf7?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.218,0.553,0.476,1.79e-05,6,0.126,-9.757,0.462,139.746,3,0.479
0ozn4H8Oco8CczQeEXposh,5AAzeysphag0NxJxLbbVla,ab67616d00001e02cf192fe2331261e646ba69ba,2019-04-19,166120.0,,r&b,0.351,0.715,0.536,0.000101,2,0.137,-10.16,0.12,142.051,4,0.404
0p0zES2I7Lgeow1yXmF8ss,3HqP3nd8WI0VfHRhApPlan,ab67616d00001e02226eb00638de14a09c3586f6,2024-04-05,141795.0,57f5c2e456d9b15a58d0534a61327fb7e9b43250?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.00719,0.753,0.826,0.369,11,0.324,-7.438,0.0433,120.019,4,0.484
0P6QbrmnUbxbriPFNcBzWe,4uJNQGa3L2frXDxwgouTIw,ab67616d00001e02e9a796cef79365f5f216c2bc,2023-06-02,211180.0,,r&b,0.531,0.508,0.574,0.0,11,0.116,-6.79,0.402,131.129,3,0.479
0p79TpkEt0B5bJKsQ9aQcs,0GOx72r5AAEKRGQFn3xqXK,ab67616d00001e020f1fa81e3d86b9de2cb51287,2018-03-23,183106.0,b479c9472848241ae44e3af5dcea25820eaf53ea?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.329,0.938,0.718,0.0,1,0.129,-5.226,0.249,101.035,4,0.708
0P8n6AIBVc88gxbliu0lej,5qisLjDrKoHMI9zOK2hfzs,ab67616d00001e023fa6647c6ba06e64e0f1ff47,2017-05-19,206426.0,6810271be14aba66a0a1d34694d51ef9930c6834?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.356,0.789,0.667,0.0,9,0.163,-7.301,0.0514,132.009,4,0.731
0PBLRJSxoXpxWRsKjXQw24,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e029879c5ad3be7b14dbc0d8fea,2021-06-25,224133.0,c01a955db62843319d3a40961d832580522a000d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0968,0.89,0.886,0.0054,10,0.0783,-4.523,0.072,123.047,4,0.877
0pBxUk6MBltEmI7ZIwcjkR,5un78gf3HzGs8Kgeoflgna,ab67616d00001e0244933c04d89f41ec0cb76b03,2020-04-08,182600.0,,,0.36,0.566,0.469,0.0,1,0.123,-8.191,0.396,132.218,5,0.34
0pcZABw9V2lZHSvmQA6zmd,0mnNM5o7vtxo3ivC7Tmoah,ab67616d00001e025099a3c493086036c8397996,2022-05-06,172519.0,9f8b915f35da8c1ecf39b3945d18870ae95f82a5?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.109,0.821,0.696,0.0,2,0.123,-4.692,0.134,135.034,4,0.675
0pe4Yi51d3HGXNu4SdMdrY,6AmKZ6kQdFR64iIiUsRMHT,ab67616d00001e021493c589f89766c3cadecac6,2021-10-15,170186.0,bdcac879584803b03ab8a540fcf1df2e765d0986?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.62,0.79,0.617,0.0,6,0.109,-7.272,0.325,96.105,4,0.765
0PEvNecmiHz8PsegFXXmcF,2UwqpfQtNuhBwviIC0f2ie,ab67616d00001e027e81bf206d9ec5bbcab4d39d,2017-04-28,239653.0,,r&b,0.197,0.594,0.561,0.0,8,0.11,-9.055,0.404,128.147,4,0.417
0PG9fbaaHFHfre2gUVo7AN,4kYSro6naA4h99UJvo89HB,ab67616d00001e02288883647008cefba0db5402,2019-02-15,200889.0,238d7b3cfe4c5723f5405dd34d737a709db57608?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0642,0.747,0.57,0.0,1,0.0832,-6.711,0.081,133.992,4,0.65
0PGDjNcjDLalPSMtgvSvT7,2s7fZ34RK8RUJQ2ewsh6I5,ab67616d00001e0289172c851b7b25aee2d249d0,2020-07-02,171386.0,,r&b,0.683,0.762,0.667,0.0,5,0.157,-6.8,0.0888,147.911,4,0.645
0Pln8yPGv5LqcadbeGQb7k,3YBJLs7RqR0aPGBgU27nDh,ab67616d00001e0238a0c9e975d3aee9b44a6918,2023-03-10,178493.0,9978a95a50bbabe5be38a2febf1f1b2490847cfc?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.545,0.443,0.549,1.06e-05,10,0.182,-7.362,0.218,194.674,3,0.503
0pLYjXVni8gH9HL00eYYg8,2yJ6lsLqG06r9bckSTQRt4,ab67616d00001e024c4deddf82da0c7712251169,2022-03-04,168786.0,94ec7b5c52ff17034f43d03fea2b15d230461f13?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.473,0.72,0.684,0.0199,8,0.101,-5.427,0.243,171.973,4,0.753
0pqnGHJpmpxLKifKRmU6WP,53XhwfbYqKCa1cC15pYq2q,ab67616d00001e025675e83f707f1d7271e5cf8a,2017-06-23,204346.0,,rock,0.0622,0.776,0.78,0.0,10,0.081,-4.374,0.128,124.949,4,0.666
0pRLi4RAWK1ZglN3UmwvnU,6dbdXbyAWk2qx8Qttw0knR,ab67616d00001e0279d27ca02667f475dbb9664d,2021-06-21,203893.0,1267b4645e878a1a91aa3fb730992093952cabc1?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.306,0.773,0.756,2.1e-06,11,0.0605,-5.916,0.0703,96.489,4,0.772
0prNGof3XqfTvNDxHonvdK,2wUjUUtkb5lvLKcGKsKqsR,ab67616d00001e02e3ae597159d6c2541c4ee61b,2015-11-13,230240.0,,r&b,0.0285,0.573,0.739,0.0,0,0.111,-5.74,0.129,97.085,4,0.451
0pRy6ApihIMSkpjnaXA4sA,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e02c3c9a4cc62bafd4355e1a397,2022-05-12,240258.0,,r&b,0.0185,0.61,0.925,0.0,6,0.202,-5.425,0.0657,112.086,4,0.78
0psS4i5YooJrXfDnGvWRLi,6qqNVTkY8uBg9cP3Jd7DAH,ab67616d00001e02c64ed7bab63186d7fca3012f,2021-01-21,203464.0,,pop,0.721,0.343,0.243,0.00198,4,0.0668,-14.66,0.0777,135.154,4,0.032
0pU7enpfjSu21LwCb1708u,2UwqpfQtNuhBwviIC0f2ie,ab67616d00001e02699da7fe16923709d6adaf1d,2021-04-28,190616.0,,r&b,0.335,0.821,0.575,8.79e-06,0,0.104,-9.351,0.191,135.985,4,0.429
0PuQvRclIp1bN8et2lVA4d,66Ok6bgC570sHkw08N20pZ,ab67616d00001e02bee09be2b9c66e75411b70fa,2021-09-10,184960.0,e5144ae0cd332981afc86f4a4e62dab04fb97887?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0798,0.853,0.319,0.0,2,0.115,-11.311,0.217,117.976,4,0.204
0PvFJmanyNQMseIFrU708S,0eDvMgVFoNV3TpwtrVCoTj,ab67616d00001e0277ada0863603903f57b34369,2020-07-03,190476.0,,r&b,0.114,0.823,0.586,0.0,6,0.193,-6.606,0.2,125.971,4,0.347
0pzKMdjWnQRd7SoHnhV7EO,2V5xArcB3BGAHmwsK46tyU,ab67616d00001e025c08a51625e5583786ac4a59,2018-09-28,126400.0,e01ea2b3aa041d9de3afc5eb9b27fe44a67bf564?cid=8e0ce36364d143bab6ff99cbe736c94c,,0.097,0.8,0.801,0.0,11,0.0908,-4.543,0.227,123.018,4,0.53
0Q1ZthgaRH9sLIHHDrzX4X,58wXmynHaAWI5hwlPZP3qL,ab67616d00001e02b7c26131d453d1d9afb81aa0,2021-03-04,175641.0,,r&b,0.31,0.534,0.787,0.0,4,0.183,-6.129,0.358,79.206,4,0.224
0q29pay2hsN95TnkkfUo5Z,1LYOKaB67uPrzpNMIk10k9,ab67616d00001e024e9b7b9f0d169606a42ec0b2,2021-01-08,188280.0,df4187195e429405e514d169fff7356b954ccb93?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.32,0.698,0.619,0.0,4,0.403,-7.118,0.31,94.933,4,0.6
0q2vG0UVuy6ajjcpkQHdZM,7dGJo4pcD2V6oG8kP0tJRR,ab67616d00001e022f44aec83b20e40f3baef73c,2020-01-17,216600.0,,r&b,0.0169,0.852,0.752,0.0,1,0.394,-5.793,0.0597,89.95,4,0.389
0Q9yA6p8yufj42kYFZMdJa,1HhXce8PpMmaKjBIWzAxWc,ab67616d00001e02494a339a3667b890e80ac98f,2022-06-10,201373.0,c20222e562c7a6dc781f03dd6c1c6a39f2fed84a?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.242,0.857,0.487,2.35e-06,9,0.131,-7.948,0.0758,128.054,4,0.0718
0qAoiRLhlcXTkXH6IbBcss,2k8fAJK9HbH1FhqVpZL98P,ab67616d00001e02f876ad7d61e7c7d1b2846b2f,2019-02-01,210573.0,,r&b,0.287,0.811,0.668,0.0,9,0.103,-4.971,0.0945,122.012,4,0.322
0qARyMVNjA6q1uxxO3nofB,5U05AU34EcZ8pfohg2dicI,ab67616d00001e025fbd85310f6c490f9402359e,2020-06-25,204179.0,,r&b,0.391,0.885,0.689,0.0,11,0.129,-5.581,0.165,100.385,3,0.492
0qaWEvPkts34WF68r8Dzx9,7i9j813KFoSBMldGqlh2Z1,ab67616d00001e02216a271725a34eba54dd0b55,2019-09-13,208473.0,800a6a5d6c22ce3acb1a0d26ace5ce3b9a381ea5?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0149,0.737,0.828,0.000588,11,0.0862,-4.711,0.0396,124.051,4,0.517
0qbJgct5K7eTrd1OlkB8td,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e029297f238f237431d56c67460,2019-03-01,173562.0,cfb6d4d432ca76d2572c3a6f07e2691eff9a3d3e?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.253,0.839,0.647,0.0,3,0.105,-10.225,0.489,155.998,4,0.806
0QBzMgT7NIeoCYy3sJCof1,4nDoRrQiYLoBzwC5BhVJzF,ab67616d00001e02364ef5f9057092741f667fea,2022-03-04,206070.0,1bd8b56f5623c6eee74601848b0abdca40688743?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.182,0.756,0.697,0.0,8,0.333,-6.377,0.0401,94.996,4,0.956
0QEZJGVv62OEzcurVhUNhk,54kCbQZaZWHnwwj9VP2hn4,ab67616d00001e0282359db239c25f0cf0b54bac,2022-07-08,190466.0,c9a164f763eec73856782eab119182881a3211d3?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.222,0.864,0.598,0.0,4,0.0977,-7.178,0.387,142.969,4,0.527
0qFnWtnpQCRJ4CZ6WW362Y,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e02bc51f539b4f61399715078c9,2017-08-17,206146.0,e6a6f9177ab9e071713d3384fb0f755f3383c4d3?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.225,0.721,0.68,0.0,2,0.373,-6.863,0.335,147.789,4,0.328
0QFPZvhJgUAZnVdr4wVxyn,76Pl0epAMXVXJspaSuz8im,ab67616d00001e0236d0138ea077dcf1b2ab880c,2022-03-04,220000.0,e59e99e5e464512c146fdfcc584bd0c775d45646?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.19,0.824,0.749,0.0138,11,0.0831,-7.392,0.326,144.048,4,0.595
0Qh38w01QRXK6KHIv0e3hb,1KCSPY1glIKqW2TotWuXOR,ab67616d00001e0200164c96548a622d34b39828,2017-10-13,269600.0,2af485dcb9d7635367136b17ee74b88d8e895229?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0281,0.491,0.588,2.01e-06,1,0.0906,-6.177,0.0506,113.608,4,0.193
0QHEIqNKsMoOY5urbzN48u,6JL8zeS1NmiOftqZTRgdTz,ab67616d00001e021a4f1ada93881da4ca8060ff,2022-10-21,134256.0,f0eb89945aa820c0f30b5e97f8e2cab42d9f0a99?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.34,0.834,0.522,1.59e-06,10,0.0783,-3.574,0.0703,145.035,4,0.854
0QIjsbm2fh1cJ45XO9eGqq,13y7CgLHjMVRMDqxdx0Xdo,ab67616d00001e02b64fc7036d0fccef26f9f7e8,2018-09-14,204664.0,6a8b8a604866070283a65bc021cb51330555e9c7?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0.0485,143.01,4,0.367
0QIQCWQ426Mkgk2soEcZ9S,4IAqcSIINRfPQC57mgYhW2,ab67616d00001e029310ca0d2db9f2ec9aa378d2,2018-07-20,178729.0,842c9497ff8570f809426df38d2cc4225a171475?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.21,0.823,0.815,1.15e-06,8,0.117,-4.96,0.268,123.905,4,0.363
0qIrR2nsyLrMCeX9RFGnN8,2k8fAJK9HbH1FhqVpZL98P,ab67616d00001e02abe62a1a2076e2f32b2c8611,2018-02-23,187306.0,,r&b,0.354,0.717,0.641,0.0,5,0.131,-6.033,0.131,137.957,4,0.0695
0Qjis1ImpONgbuDxAIzOlX,6L34dW6SKMSDaGIfYDU19j,ab67616d00001e028334cf4a2abca951929678ec,2018-11-29,171386.0,,r&b,0.512,0.681,0.804,0.000124,4,0.0823,-6.752,0.0364,97.979,4,0.8
0QMHp1X3B5BGN6J3HynHT1,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e0246979245cb77fe4b5f689c43,2020-12-18,216866.0,6f84771a1636ff52b401b30a4e6f7834c2a7fdae?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.448,0.807,0.87,0.000278,1,0.0964,-5.109,0.0812,139.994,4,0.566
0QnEGWGECQUPuE3m8L6hdT,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e02a0ce26f367eee6b8e383dea7,2018-10-05,233986.0,,r&b,0.193,0.558,0.797,0.0,8,0.399,-3.89,0.0739,139.992,4,0.368
0qPAUzGoux1vXyuA7wo3NG,7CUFPNi1TU8RowpnFRSsZV,ab67616d00001e0297644a8a0e18cda742fcbf5f,2021-11-04,159706.0,,r&b,0.258,0.588,0.66,0.0,9,0.0636,-5.775,0.38,134.0,4,0.776
0qPcwdfndSahEBm4pPGZYq,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e026376ea428f94a9d055f2fc94,2021-03-19,160453.0,db75126a78bd52629cc734a773fd923e97e53676?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.105,0.649,0.626,0.0,11,0.0893,-8.39,0.415,65.342,4,0.104
0qPKOJg7KdbZcm6bLTduO8,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02f624decd660abf26527a9875,2022-06-03,191426.0,4dd5dc3359e8162dc70fb4feb040b381257e040c?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.45,0.813,0.585,0.0,3,0.115,-8.666,0.327,142.087,4,0.604
0QPlafvsnmTJBvGNek2cI8,0GgY7hjMoGDsX8ZDe2mwds,ab67616d00001e02b28db1e5c8c53e67c6969c06,2020-03-19,235066.0,,r&b,0.491,0.775,0.782,0.0,10,0.0807,-6.872,0.0877,97.006,4,0.527
0QqP2jJFb8RhGjugYSbFxf,7a35Zdc78bDXJv2vYf5hSO,ab67616d00001e025626a7000b4317362dc14637,2023-09-01,169881.0,04818d81850bc1586509e55ecf7d6999ee24a9af?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0943,0.536,0.57,0.0,1,0.0611,-10.641,0.349,142.427,4,0.46
0QsvXIfqM0zZoerQfsI9lm,69GGBxA162lTqCwzJG5jLp,ab67616d00001e0208d87fb54859bc9038f7e5e0,2016-08-10,208373.0,4db7d84bd59065908dcbd9d8fa2d7b8f0e392359?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.16,0.542,0.859,0.00466,11,0.137,-5.651,0.197,159.797,4,0.403
0qtfzYAggdHcYCTCCsBn2w,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02e7920f048947a2cb6371557a,2021-11-12,174080.0,7d6ffae973911bdf291f44baefd8b685a84769bb?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.157,0.536,0.559,0.000102,11,0.11,-9.049,0.245,97.946,4,0.364
0qUNKP4HVpNtl3He8U76Ur,32UhRcgdXO6LdLhOpfIdxp,ab67616d00001e0211a0c55b4e42e093adbb82a8,2021-12-09,197840.0,,r&b,0.132,0.877,0.755,0.0,0,0.114,-3.463,0.054,125.019,4,0.783
0qvOa81HDkZs2c07K6XtCE,473J09XfjAXYQPbYQQS9Ml,ab67616d00001e028f76555436af71798a450e84,2022-12-16,172022.0,97848b11a3cd6add2d339a09e953100d585706a1?cid=8e0ce36364d143bab6ff99cbe736c94c,,0.817,0.719,0.482,0.0,7,0.0756,-10.153,0.0612,135.084,4,0.711
0qXimz42wMirNPwbOuXPuN,5hREZP0zTQbTLkZ2M8RS4v,ab67616d00001e02a108e2731d6ce9a6a7e06261,2023-03-03,147986.0,bd349db7d3cb6f6cb7c0c958cd7b6f9953cfbc2d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.43,0.79,0.529,0.0,7,0.135,-9.701,0.105,136.97,4,0.749
0QyCqD3owLVI9hK3GSBlE5,7DUTsWY3RBd64vh8UtgtYA,ab67616d00001e02583c514388bf5f0d4dd98f1d,2019-02-08,169946.0,,r&b,0.174,0.566,0.617,0.0,1,0.12,-6.639,0.409,171.805,4,0.423
0qYTZCo5Bwh1nsUFGZP3zn,1r4hJ1h58CWwUQe3MxPuau,ab67616d00001e02d9732b592276542ecafa6c6d,2017-04-21,230000.0,60c0624999f0e629f629d5b1a3b93f2d6c689360?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.231,0.755,0.789,0.0,5,0.351,-4.502,0.146,93.973,4,0.737
0qZivPq7uIWS5R7sGApmXY,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e0248f7c15d2c4dde71d11262e6,2023-04-28,154053.0,9362a2481327cb4759526eb64dc5c8a391fc783d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0332,0.771,0.666,0.0,11,0.213,-7.784,0.274,160.048,4,0.777
0r4qxmoxISSJzz3X7WcBRS,2z2TRvloJt4EfUNQp9rHAi,ab67616d00001e028f2992dcc9d75a567b18efbe,2017-07-28,195520.0,,r&b,0.0204,0.742,0.845,1.02e-05,5,0.208,-6.397,0.138,120.032,4,0.56
0r64LBR8RlnXcdd5HTFubd,3YwqjMyrRfuixi2pbgTGCE,ab67616d00001e02546a87c8bba9d409808fede9,2019-01-25,192773.0,458dcaf044447bc3e4b657cdd2981e79974fdc8f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.362,0.675,0.626,0.0,6,0.0999,-5.648,0.303,192.011,4,0.512
0R6Hx28x5lgpIUWD6ltX7e,54kCbQZaZWHnwwj9VP2hn4,ab67616d00001e023bbe265a079a047a655036de,2023-03-17,196346.0,e74f8f373d33393545ab752e4ae4f3efeda3849e?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.588,0.81,0.469,0.0174,7,0.383,-9.645,0.088,101.977,4,0.267
0r87AH7GEKRCMgEfwxIIaK,2pHk4wAmL7ofTAuvCIUWtv,ab67616d00001e02f99fb4c3e3812bb4ea81f1f7,2019-04-12,201706.0,,r&b,0.738,0.624,0.495,2.54e-06,0,0.0931,-13.309,0.285,95.938,4,0.541
0r8Pe1yr2aw04IXFP00sC5,3LvwPiJQJ0da0GurKMToV0,ab67616d00001e023fd7d0b27356a451adfb51da,2023-10-13,194250.0,e7f52bacfec3ee56bd1837471f195b66662154a5?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.146,0.792,0.757,0.0,7,0.0899,-4.966,0.279,100.148,4,0.549
0RAeV4QzrdHzsn4R0Pdgcp,62zLrboqOTPyozwi721CVy,ab67616d00001e02d55ecfcf77b89a0614443eb6,2022-10-27,139640.0,,r&b,0.0528,0.813,0.887,0.0,8,0.123,-5.667,0.0977,135.065,4,0.88
0RAvy97QRPzO2AfK5Dw6j3,2YZyLoL8N0Wb9xBt1NhZWg,ab67616d00001e02f30764d5fa1e439ad6a7742f,2022-05-13,341307.0,,r&b,0.292,0.648,0.68,0.0,11,0.0808,-7.276,0.345,106.89,3,0.504
0raZ9gl4gn6KEB0h93FxMk,2LUi4eKMEFKFM4awgurcSs,ab67616d00001e02737e60637de4333467a5b924,2019-07-26,233066.0,07b28ddfc784eaa6c7a39a46de70f275dca7b201?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.244,0.837,0.681,0.0,0,0.133,-6.581,0.082,122.01,4,0.512
